naive_nbr,3.4809112548828125e-05,"{'7': 1, '1': 3, '6': 3, '9': 3, '8': 3, '5': 3, '4': 3, '10': 3, '2': 3, '3': 3}",syn,0.0,0.007519245147705078,0.00029158592224121094,15.0,0.0,15.0,0.0
naive_degree,1.6689300537109375e-05,"{'JA': 1, 'BR': 1, 'MP': 1, 'MA': 1, 'FN': 1, 'BM': 1, 'CN': 1, 'CC': 1, 'GP': 1, 'JV': 1, 'CH': 1, 'JU': 1, 'TH': 1}",default,6.747245788574219e-05,0.0036058425903320312,0.0,16.0,16.0,0.0,0.0
naive_degree,3.838539123535156e-05,"{'6': 1, '7': 1, '5': 1, '8': 1, '9': 2, '1': 2, '4': 2, '10': 2, '3': 2, '2': 2}",syn,0.00013971328735351562,0.009025096893310547,0.0,15.0,15.0,0.0,0.0
improved2_nbr,1.2636184692382812e-05,"{'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'TH': 2, 'JA': 2, 'FN': 2, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.014403581619262695,0.0004470348358154297,3.0,0.0,26.0,1.0
improved2_nbr,2.4318695068359375e-05,"{'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.016068458557128906,0.0005242824554443359,5.0,0.0,26.0,2.0
naive_nbr,3.504753112792969e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'JA': 2, 'TH': 2, 'FN': 2, 'JU': 6, 'CC': 6, 'CN': 6, 'BM': 6, 'JV': 6, 'BR': 6, 'CH': 6}",default,0.0,0.0095367431640625,0.0001780986785888672,13.0,0.0,13.0,0.0
naive_nbr,3.218650817871094e-05,"{'7': 1, '1': 3, '6': 3, '9': 3, '8': 3, '5': 3, '4': 3, '10': 3, '2': 3, '3': 3}",syn,0.0,0.004945278167724609,0.0002598762512207031,15.0,0.0,15.0,0.0
naive_degree,3.910064697265625e-05,"{'JA': 1, 'BR': 1, 'MP': 1, 'MA': 1, 'FN': 1, 'BM': 1, 'CN': 1, 'CC': 1, 'GP': 1, 'JV': 1, 'CH': 1, 'JU': 1, 'TH': 1}",default,0.0001480579376220703,0.008682966232299805,0.0,16.0,16.0,0.0,0.0
naive_degree,3.7670135498046875e-05,"{'6': 1, '7': 1, '5': 1, '8': 1, '9': 2, '1': 2, '4': 2, '10': 2, '3': 2, '2': 2}",syn,0.00013947486877441406,0.00899815559387207,0.0,15.0,15.0,0.0,0.0
improved2_nbr,1.8835067749023438e-05,"{'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'TH': 2, 'JA': 2, 'FN': 2, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.01586747169494629,0.0004792213439941406,3.0,0.0,26.0,1.0
naive_nbr,2.3365020751953125e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'JA': 2, 'TH': 2, 'FN': 2, 'JU': 6, 'CC': 6, 'CN': 6, 'BM': 6, 'JV': 6, 'BR': 6, 'CH': 6}",default,0.0,0.008421897888183594,0.00014972686767578125,13.0,0.0,13.0,0.0
improved2_nbr,1.8596649169921875e-05,"{'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.013552665710449219,0.0004742145538330078,5.0,0.0,26.0,2.0
naive_degree,1.5735626220703125e-05,"{'JA': 1, 'BR': 1, 'MP': 1, 'MA': 1, 'FN': 1, 'BM': 1, 'CN': 1, 'CC': 1, 'GP': 1, 'JV': 1, 'CH': 1, 'JU': 1, 'TH': 1}",default,5.650520324707031e-05,0.003570556640625,0.0,16.0,16.0,0.0,0.0
naive_nbr,3.838539123535156e-05,"{'7': 1, '1': 3, '6': 3, '9': 3, '8': 3, '5': 3, '4': 3, '10': 3, '2': 3, '3': 3}",syn,0.0,0.008176326751708984,0.00031447410583496094,15.0,0.0,15.0,0.0
naive_degree,3.62396240234375e-05,"{'6': 1, '7': 1, '5': 1, '8': 1, '9': 2, '1': 2, '4': 2, '10': 2, '3': 2, '2': 2}",syn,0.00014472007751464844,0.009041309356689453,0.0,15.0,15.0,0.0,0.0
improved2_nbr,2.6702880859375e-05,"{'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'TH': 2, 'JA': 2, 'FN': 2, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.016086578369140625,0.0004856586456298828,3.0,0.0,26.0,1.0
improved2_nbr,1.9073486328125e-05,"{'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.012291431427001953,0.0004429817199707031,5.0,0.0,26.0,2.0
improved2_nbr,1.621246337890625e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6}",default,0.0,0.010343790054321289,0.0003001689910888672,5.0,0.0,26.0,3.0
improved2_nbr,0.0,{},default,0.0,0.0021724700927734375,0.0,0.0,0.0,0.0,4.0
improved2_nbr,0.0,{},default,0.0,0.002300262451171875,0.0,0.0,0.0,0.0,4.0
improved2_nbr,2.2649765014648438e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6}",default,0.0,0.013793706893920898,0.0004894733428955078,5.0,0.0,26.0,3.0
improved2_nbr,0.0,{},default,0.0,0.002428293228149414,0.0,0.0,0.0,0.0,4.0
improved2_nbr,2.3365020751953125e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6}",default,0.0,0.014401435852050781,0.0004904270172119141,5.0,0.0,26.0,3.0
improved2_nbr,0.0,{},default,0.0,0.002420186996459961,0.0,0.0,0.0,0.0,4.0
improved2_nbr,2.09808349609375e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6}",default,0.0,0.014614343643188477,0.00041556358337402344,5.0,0.0,26.0,3.0
improved2_nbr,0.0,{},default,0.0,0.002443075180053711,0.0,0.0,0.0,0.0,4.0
improved2_nbr,1.9788742065429688e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6}",default,0.0,0.01237797737121582,0.0004138946533203125,5.0,0.0,26.0,3.0
improved2_nbr,0.0,{},default,0.0,0.0015485286712646484,0.0,0.0,0.0,0.0,4.0
improved2_nbr,0.0,{},default,0.0,0.0009582042694091797,0.0,0.0,0.0,0.0,4.0
improved2_nbr,1.5497207641601562e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6}",default,0.0,0.011915922164916992,0.0003674030303955078,5.0,0.0,26.0,3.0
improved2_nbr,0.0,{},default,0.0,0.0023343563079833984,0.0,0.0,0.0,0.0,4.0
improved2_nbr,2.4557113647460938e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6}",default,0.0,0.013768672943115234,0.0004940032958984375,5.0,0.0,26.0,3.0
improved2_nbr,0.0,{},default,0.0,0.0023872852325439453,0.0,0.0,0.0,0.0,4.0
improved2_nbr,2.1696090698242188e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6}",default,0.0,0.013373613357543945,0.00042247772216796875,5.0,0.0,26.0,3.0
improved2_nbr,0.0,{},default,0.0,0.0026140213012695312,0.0,0.0,0.0,0.0,4.0
improved2_nbr,1.9311904907226562e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6}",default,0.0,0.01284337043762207,0.0003943443298339844,5.0,0.0,26.0,3.0
improved2_nbr,1.7404556274414062e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6}",default,0.0,0.009555578231811523,0.000316619873046875,5.0,0.0,26.0,3.0
improved2_nbr,0.0,{},default,0.0,0.002104043960571289,0.0,0.0,0.0,0.0,5.0
improved2_nbr,0.0,{},default,0.0,0.002323627471923828,0.0,0.0,0.0,0.0,5.0
improved2_nbr,0.0,{},default,0.0,0.002165079116821289,0.0,0.0,0.0,0.0,8.0
improved2_nbr,0.0,{},default,0.0,0.002356290817260742,0.0,0.0,0.0,0.0,5.0
improved2_nbr,0.0,{},default,0.0,0.0023496150970458984,0.0,0.0,0.0,0.0,8.0
improved2_nbr,0.0,{},default,0.0,0.0023648738861083984,0.0,0.0,0.0,0.0,5.0
improved2_nbr,0.0,{},default,0.0,0.002398252487182617,0.0,0.0,0.0,0.0,8.0
improved2_nbr,0.0,{},default,0.0,0.0023560523986816406,0.0,0.0,0.0,0.0,5.0
improved2_nbr,0.0,{},default,0.0,0.0022830963134765625,0.0,0.0,0.0,0.0,6.0
improved2_nbr,0.0,{},default,0.0,0.0023343563079833984,0.0,0.0,0.0,0.0,8.0
improved2_nbr,0.0,{},default,0.0,0.002327442169189453,0.0,0.0,0.0,0.0,5.0
improved2_nbr,0.0,{},default,0.0,0.0022859573364257812,0.0,0.0,0.0,0.0,6.0
improved2_nbr,0.0,{},default,0.0,0.0023717880249023438,0.0,0.0,0.0,0.0,8.0
improved2_nbr,0.0,{},default,0.0,0.002470254898071289,0.0,0.0,0.0,0.0,6.0
improved2_nbr,0.0,{},default,0.0,0.0023539066314697266,0.0,0.0,0.0,0.0,5.0
improved2_nbr,0.0,{},default,0.0,0.002378702163696289,0.0,0.0,0.0,0.0,8.0
improved2_nbr,0.0,{},default,0.0,0.002498149871826172,0.0,0.0,0.0,0.0,6.0
improved2_nbr,0.0,{},default,0.0,0.0023317337036132812,0.0,0.0,0.0,0.0,5.0
improved2_nbr,0.0,{},default,0.0,0.0023038387298583984,0.0,0.0,0.0,0.0,8.0
improved2_nbr,0.0,{},default,0.0,0.0015571117401123047,0.0,0.0,0.0,0.0,6.0
improved2_nbr,0.0,{},default,0.0,0.0023317337036132812,0.0,0.0,0.0,0.0,5.0
improved2_nbr,0.0,{},default,0.0,0.0023424625396728516,0.0,0.0,0.0,0.0,8.0
improved2_nbr,0.0,{},default,0.0,0.002382040023803711,0.0,0.0,0.0,0.0,6.0
improved2_nbr,0.0,{},default,0.0,0.0021059513092041016,0.0,0.0,0.0,0.0,7.0
improved2_nbr,0.0,{},default,0.0,0.0023241043090820312,0.0,0.0,0.0,0.0,5.0
improved2_nbr,0.0,{},default,0.0,0.0023283958435058594,0.0,0.0,0.0,0.0,8.0
improved2_nbr,0.0,{},default,0.0,0.0024111270904541016,0.0,0.0,0.0,0.0,6.0
improved2_nbr,0.0,{},default,0.0,0.00232696533203125,0.0,0.0,0.0,0.0,7.0
improved2_nbr,0.0,{},default,0.0,0.002347230911254883,0.0,0.0,0.0,0.0,8.0
improved2_nbr,0.0,{},default,0.0,0.002414703369140625,0.0,0.0,0.0,0.0,6.0
improved2_nbr,0.0,{},default,0.0,0.0023894309997558594,0.0,0.0,0.0,0.0,7.0
improved2_nbr,0.0,{},default,0.0,0.0009360313415527344,0.0,0.0,0.0,0.0,6.0
improved2_nbr,0.0,{},default,0.0,0.0009815692901611328,0.0,0.0,0.0,0.0,7.0
improved2_nbr,0.0,{},default,0.0,0.0009522438049316406,0.0,0.0,0.0,0.0,6.0
improved2_nbr,0.0,{},default,0.0,0.002369403839111328,0.0,0.0,0.0,0.0,7.0
improved2_nbr,0.0,{},default,0.0,0.00237274169921875,0.0,0.0,0.0,0.0,7.0
improved2_nbr,0.0,{},default,0.0,0.002396821975708008,0.0,0.0,0.0,0.0,7.0
improved2_nbr,0.0,{},default,0.0,0.0023512840270996094,0.0,0.0,0.0,0.0,7.0
improved2_nbr,0.0,{},default,0.0,0.0023496150970458984,0.0,0.0,0.0,0.0,7.0
improved2_nbr,0.0,{},default,0.0,0.0023403167724609375,0.0,0.0,0.0,0.0,7.0
improved2_nbr,3.409385681152344e-05,"{'8': 3, '1': 3, '6': 3, '9': 3, '10': 3, '5': 3, '3': 3, '2': 3, '4': 3, '7': 1}",syn,0.0,0.013921737670898438,0.0005819797515869141,10.0,0.0,25.0,1.0
improved2_nbr,3.123283386230469e-05,"{'8': 3, '1': 3, '6': 3, '9': 3, '10': 3, '5': 3, '3': 3, '2': 3, '4': 3, '7': 1}",syn,0.0,0.014236927032470703,0.0005879402160644531,10.0,0.0,25.0,1.0
improved2_nbr,3.24249267578125e-05,"{'8': 3, '1': 3, '6': 3, '9': 3, '10': 3, '5': 3, '3': 3, '2': 3, '4': 3, '7': 1}",syn,0.0,0.014529943466186523,0.0006029605865478516,10.0,0.0,25.0,1.0
improved2_nbr,3.24249267578125e-05,"{'8': 3, '1': 3, '6': 3, '9': 3, '10': 3, '5': 3, '3': 3, '2': 3, '4': 3, '7': 1}",syn,0.0,0.015548229217529297,0.0005860328674316406,10.0,0.0,25.0,1.0
improved2_nbr,3.1948089599609375e-05,"{'8': 3, '1': 3, '6': 3, '9': 3, '10': 3, '5': 3, '3': 3, '2': 3, '4': 3, '7': 1}",syn,0.0,0.013979673385620117,0.0005905628204345703,10.0,0.0,25.0,1.0
improved2_nbr,3.266334533691406e-05,"{'8': 3, '1': 3, '6': 3, '9': 3, '10': 3, '5': 3, '3': 3, '2': 3, '4': 3, '7': 1}",syn,0.0,0.014677047729492188,0.0005850791931152344,10.0,0.0,25.0,1.0
